ops_subtype@MetaData,station_id@MetaData,ops_obstype@MetaData,vesselinfo@VesselInfo,newobstype@NewObsType,anemometer_height@AnemometerHeight
int,string,int,string,int,float
_,_,_,_,_,_
10200,9V9241,_,USCSSN  ,_,39.0
10200,9V9243,_,SERR S  ,_,44.0
10200,9V9280,_,JPBCVS  ,_,33.7
10200,9V9281,_,JPBCVS  ,_,33.1
10200,9V9290,_,USCSSN  ,_,42.0
10200,9V9366,_,JPLTVS  ,_,44.2
10200,9V9373,_,ZYCS    ,_,-37.0
10200,9V9374,_,GBCS S  ,_,49.5
10200,9V9400,_,USCSSN  ,_,50.0
10200,9V9450,_,USBCSN  ,_,-34.0
10200,9V9574,_,USGTSN  ,_,33.0
10200,9V9589,_,JPLTVS  ,_,39.8
10200,9V9668,_,JPBCVS  ,_,31.8
10200,9V9671,_,JPLTVS  ,_,28.5
10200,9V9710,_,NZCS S  ,_,-37.0
10200,9V9711,_,NZCSVS  ,_,-37.0
10200,9V9712,_,NZCSSN  ,_,-37.0
10200,9V9715,_,NZCSSN  ,_,-37.0
10200,9V9724,_,USCSSN  ,_,44.0
10200,9V9745,_,USLTSN  ,_,-38.0
10200,9V9746,_,USLT S  ,_,44.0
10200,9V9763,_,GBCS S  ,_,48.3
10200,9V9778,_,GBCS S  ,_,54.0
10200,9V9791,_,USCSSN  ,_,46.0
10200,9V9825,_,SERR S  ,_,42.0
10200,9V9832,_,USGC S  ,_,-25.0
10200,9V9919,_,USCS    ,_,50.5
10200,9V9950,_,JPRR S  ,_,33.0
10200,9VAH,_,USGC S  ,_,-25.0
10200,9VAH9,_,USGC S  ,_,-25.0
10200,9VAK8,_,USLTSN  ,_,31.0
10200,9VAK9,_,USLTVS  ,_,37.0
10200,9VAR2,_,USBC S  ,_,30.7
10200,9VAS5,_,USBCSN  ,_,43.0
10200,9VAW8,_,USGC S  ,_,37.0
10200,9VAX2,_,USGTSN  ,_,30.0
10200,9VAY4,_,US   S  ,_,46.0
10200,9VBA,_,SG   S  ,_,45.0
10200,9VBB3,_,GBCS S  ,_,39.0
10200,9VBG2,_,JPLT S  ,_,20.4
10200,9VBM6,_,USGC S  ,_,41.0
10200,9VBU6,_,JPLTVS  ,_,33.0
10200,9VBU8,_,JPLTVS  ,_,33.2
10200,9VBW2,_,JPCSVS  ,_,22.5
10200,9VDD2,_,USCSSN  ,_,37.0
10200,9VDD3,_,USCSSN  ,_,41.0
10200,9VEZ3,_,ZACS    ,_,-37.0
10200,9VFC4,_,JPCSVS  ,_,42.0
10200,9VFF8,_,USCSUS  ,_,36.0
10200,9VFL3,_,JPCSVS  ,_,42.8
10200,9VFL6,_,JPLTSG  ,_,36.0
10200,9VFW9,_,JPCSVS  ,_,42.0
10200,9VGC3,_,GBGT S  ,_,53.0
10200,9VGC4,_,GBGT S  ,_,-23.0
10200,9VHF4,_,JPRRVS  ,_,34.4
10200,9VHG,_,USGTSN  ,_,38.0
10200,9VHI,_,USLTSN  ,_,35.0
10200,9VIC4,_,USLTUS  ,_,33.0
10200,9VIJ3,_,USLTSN  ,_,34.0
10200,9VJC5,_,USLTUS  ,_,31.0
10200,9VJR8,_,AUCS S  ,_,40.0
10200,9VKH2,_,USLT S  ,_,33.3
10200,9VKQ2,_,USCSSN  ,_,-37.0
10200,9VKQ3,_,USCS    ,_,-37.0
10200,9VKU8,_,JPGTVS  ,_,-23.0
10200,9VKY2,_,DECS W  ,_,-37.0
10200,9VKY3,_,DECS W  ,_,-37.0
10200,9VLV7,_,JPLTVS  ,_,38.4
10200,9VLV8,_,JPLTVS  ,_,31.8
10200,9VMG5,_,USLT S  ,_,35.0
10200,9VMG6,_,USLT S  ,_,33.0
10200,9VMJ4,_,USCSSN  ,_,39.0
10200,9VMJ5,_,USCS    ,_,-37.0
10200,9VPY5,_,AUBC S  ,_,29.2
10200,9VRJ8,_,AUCS S  ,_,40.0
10200,9VVD,_,GBCS S  ,_,-37.0
10200,9VVN8,_,NZCS S  ,_,32.0
10200,9VVP,_,USCSSL  ,_,38.0
10200,9VYQ5,_,USBCSN  ,_,40.0
10200,A3CW4,_,NZGC S  ,_,-25.0
10200,A8AC4,_,DELT W  ,_,-38.0
10200,A8AD5,_,DECS W  ,_,-37.0
10200,A8AF5,_,DECS W  ,_,-37.0
10200,A8AJ4,_,DECS W  ,_,-37.0
10200,A8AK7,_,JPGTVS  ,_,35.5
10200,A8AM6,_,USCSVS  ,_,39.0
10200,A8AT8,_,USLTUS  ,_,-38.0
10200,A8AW2,_,DECS W  ,_,-37.0
10200,A8AX8,_,DECS S  ,_,-37.0
10200,A8BL4,_,USLT S  ,_,-38.0
10200,A8BS7,_,DECS W  ,_,-37.0
10200,A8BX6,_,DECS W  ,_,-37.0
10200,A8BZ6,_,DECS W  ,_,-37.0
10200,A8CB4,_,DECS W  ,_,-37.0
10200,A8CB7,_,DECS W  ,_,-37.0
10200,A8CB9,_,DECS W  ,_,-37.0
10200,A8CC4,_,DECS W  ,_,-37.0
10200,A8CE8,_,DECS W  ,_,-37.0
10200,A8CE9,_,DECS W  ,_,-37.0
10200,A8CF2,_,DECS W  ,_,-37.0
10200,A8CF3,_,DECS W  ,_,-37.0
10200,A8CG2,_,DECS W  ,_,-37.0
10200,A8CG3,_,DECS W  ,_,-37.0
10200,A8CG6,_,DECS W  ,_,-37.0
10200,A8CG7,_,DECS W  ,_,-37.0
10200,A8CH2,_,DECS W  ,_,-37.0
10200,A8CH8,_,DECS W  ,_,-37.0
10200,A8CH9,_,DECS W  ,_,-37.0
10200,A8CI9,_,DECS W  ,_,-37.0
10200,A8CJ2,_,DECS W  ,_,-37.0
10200,A8CJ9,_,DECS W  ,_,-37.0
10200,A8CN8,_,DECS W  ,_,-37.0
10200,A8CN9,_,DECS W  ,_,-37.0
10200,A8CO2,_,DEBC W  ,_,-34.0
10200,A8CP5,_,DECS W  ,_,-37.0
10200,A8CP6,_,DECS W  ,_,-37.0
10200,A8CS2,_,DECS W  ,_,-37.0
10200,A8CS3,_,DECS W  ,_,-37.0
10200,A8DE3,_,DECS W  ,_,-37.0
10200,A8DG7,_,DECS W  ,_,-37.0
10200,A8DG9,_,GBCS S  ,_,40.4
10200,A8DH2,_,DECS W  ,_,-37.0
10200,A8DK4,_,DECS W  ,_,-37.0
10200,A8DM9,_,DECS W  ,_,-37.0
10200,A8DS7,_,PLGC A  ,_,20.0
10200,A8DS8,_,PLGC A  ,_,20.0
10200,A8DS9,_,PLGC A  ,_,20.0
10200,A8DT5,_,PLGC A  ,_,17.0
10200,A8DT6,_,PLGC A  ,_,17.0
10200,A8EG9,_,DECS S  ,_,-37.0
10200,A8EH2,_,DECS W  ,_,-37.0
10200,A8EH3,_,DECS W  ,_,-37.0
10200,A8EH5,_,DECS W  ,_,-37.0
10200,A8EO8,_,DECS W  ,_,-37.0
10200,A8ER9,_,DECS W  ,_,-37.0
10200,A8ET2,_,DECS W  ,_,-37.0
10200,A8ET3,_,NZCSVS  ,_,-37.0
10200,A8ET7,_,USBCSN  ,_,38.0
10200,A8EY5,_,DECS W  ,_,-37.0
10200,A8EY7,_,DECS W  ,_,-37.0
10200,A8FB9,_,DECS W  ,_,-37.0
10200,A8FL5,_,DECS W  ,_,-37.0
10200,A8FQ8,_,DECS S  ,_,-37.0
10200,A8FR5,_,DECS W  ,_,-37.0
10200,A8FU7,_,DECS W  ,_,-37.0
10200,A8FW3,_,DELT W  ,_,-38.0
10200,A8FY5,_,DEBC W  ,_,-34.0
10200,A8FZ6,_,DECS W  ,_,-37.0
10200,A8GA2,_,DECS W  ,_,-37.0
10200,A8GA5,_,DECS W  ,_,-37.0
10200,A8GA8,_,DECS W  ,_,-37.0
10200,A8GF4,_,DECS W  ,_,-37.0
10200,A8GH5,_,DECS W  ,_,-37.0
10200,A8GJ5,_,DECS W  ,_,-37.0
10200,A8GK7,_,USLT A  ,_,40.0
10200,A8GP6,_,DECS W  ,_,-37.0
10200,A8GS3,_,DECS W  ,_,-37.0
10200,A8GT6,_,DECS W  ,_,-37.0
10200,A8GU4,_,DECS W  ,_,-37.0
10200,A8GU5,_,DECS S  ,_,-37.0
10200,A8GU6,_,DECS W  ,_,-37.0
10200,A8GU7,_,DECS W  ,_,-37.0
10200,A8GU8,_,DECS W  ,_,-37.0
10200,A8GX4,_,DECS W  ,_,-37.0
10200,A8GY7,_,DECS W  ,_,-37.0
10200,A8HA7,_,DECS W  ,_,-37.0
10200,A8HD5,_,DECS W  ,_,-37.0
10200,A8HG2,_,DECS W  ,_,-37.0
10200,A8HI8,_,DECS W  ,_,-37.0
10200,A8HJ2,_,DECS W  ,_,-37.0
10200,A8HJ4,_,DECS W  ,_,-37.0
10200,A8HN5,_,DECS W  ,_,-37.0
10200,A8HO3,_,DECS S  ,_,-37.0
10200,A8HR5,_,DECS W  ,_,-37.0
10200,A8HR7,_,DECS W  ,_,-37.0
10200,A8HS2,_,DECS W  ,_,-37.0
10200,A8HS3,_,DECS W  ,_,-37.0
10200,A8HS4,_,DECS W  ,_,-37.0
10200,A8HY8,_,USLTSG  ,_,-38.0
10200,A8ID9,_,DECS W  ,_,-37.0
10200,A8IE6,_,DECS W  ,_,-37.0
10200,A8IE7,_,DECS W  ,_,-37.0
10200,A8IE8,_,DECS W  ,_,-37.0
10200,A8IE9,_,DECS W  ,_,-37.0
10200,A8IF2,_,DECS W  ,_,-37.0
10200,A8IF3,_,DECS W  ,_,-37.0
10200,A8IF4,_,DECS W  ,_,-37.0
10200,A8IF5,_,DECS W  ,_,-37.0
10200,A8IG2,_,DECS W  ,_,-37.0
10200,A8IG3,_,DECS W  ,_,-37.0
10200,A8IG4,_,DECS W  ,_,-37.0
10200,A8IH6,_,DECS W  ,_,-37.0
10200,A8IJ4,_,DECS W  ,_,-37.0
10200,A8IL9,_,DECS W  ,_,-37.0
10200,A8IM7,_,DECS W  ,_,-37.0
10200,A8IN7,_,NLRSSLE ,_,-25.0
10200,A8IN8,_,NLGCSLE ,_,30.0
10200,A8IN9,_,GBRS S  ,_,27.0
10200,A8IO2,_,NLRSSLE ,_,-25.0
10200,A8IP2,_,NLRSSLE ,_,-25.0
10200,A8IP3,_,ZYGC    ,_,-25.0
10200,A8IP4,_,NLRSSLE ,_,27.0
10200,A8IP5,_,NLRSSLE ,_,-25.0
10200,A8IP8,_,DECS W  ,_,-37.0
10200,A8IP9,_,DECS W  ,_,-37.0
10200,A8IQ2,_,DECS W  ,_,-37.0
10200,A8IS6,_,DECS W  ,_,-37.0
10200,A8IS7,_,ZYCS    ,_,-37.0
10200,A8IT6,_,DECS W  ,_,-37.0
10200,A8IV4,_,DECS W  ,_,-37.0
10200,A8IV9,_,DECS W  ,_,-37.0
10200,A8IX5,_,DECS W  ,_,-37.0
10200,A8IX7,_,DECS W  ,_,-37.0
10200,A8IX8,_,DECS W  ,_,-37.0
10200,A8IX9,_,DECS W  ,_,-37.0
10200,A8IY2,_,DECS W  ,_,-37.0
10200,A8IY3,_,DECS W  ,_,-37.0
10200,A8IY4,_,DECS W  ,_,-37.0
10200,A8IY6,_,DECS W  ,_,-37.0
10200,A8IY7,_,DECS W  ,_,-37.0
10200,A8IY8,_,DECS W  ,_,-37.0
10200,A8IY9,_,DECS W  ,_,-37.0
10200,A8IZ2,_,ILCSVS  ,_,45.0
10200,A8JC5,_,DECS W  ,_,-37.0
10200,A8JE6,_,DECS W  ,_,-37.0
10200,A8JH8,_,NLRSSLE ,_,19.0
10200,A8JI2,_,NLRSSLE ,_,19.0
10200,A8JI3,_,GBRS S  ,_,-25.0
10200,A8JI5,_,NLRSSLE ,_,-25.0
10200,A8JJ8,_,DECS W  ,_,-37.0
10200,A8JK4,_,DECS W  ,_,-37.0
10200,A8JK7,_,GBCS S  ,_,46.0
10200,A8JM5,_,DECS W  ,_,-37.0
10200,A8JM6,_,DECS W  ,_,-37.0
10200,A8JM7,_,DECS W  ,_,-37.0
10200,A8JR3,_,DECS W  ,_,-37.0
10200,A8JR4,_,DECS W  ,_,-37.0
10200,A8JR6,_,GBCS S  ,_,39.0
10200,A8JS5,_,DECS W  ,_,-37.0
10200,A8JS7,_,GBCS S  ,_,46.0
10200,A8JX7,_,DECS S  ,_,-37.0
10200,A8JX8,_,DECS W  ,_,-37.0
10200,A8JX9,_,DECS W  ,_,-37.0
10200,A8JY5,_,DECS W  ,_,-37.0
10200,A8JZ3,_,DECS W  ,_,-37.0
10200,A8JZ4,_,DECS W  ,_,-37.0
10200,A8KA4,_,DECS W  ,_,-37.0
10200,A8KC5,_,DECS W  ,_,-37.0
10200,A8KC6,_,DECS W  ,_,-37.0
10200,A8KC9,_,DECS W  ,_,-37.0
10200,A8KD9,_,DECS W  ,_,-37.0
10200,A8KH9,_,DECS W  ,_,-37.0
10200,A8KI3,_,DECS W  ,_,-37.0
10200,A8KJ4,_,DEGC W  ,_,-25.0
10200,A8KM8,_,DECS W  ,_,-37.0
10200,A8KM9,_,DECS W  ,_,-37.0
10200,A8KN6,_,DECS W  ,_,-37.0
10200,A8KO3,_,DECS W  ,_,-37.0
10200,A8KV3,_,DECS W  ,_,-37.0
10200,A8KW2,_,GBCS S  ,_,45.2
10200,A8KW3,_,GBCS S  ,_,48.0
10200,A8KX2,_,USCS S  ,_,42.0
10200,A8KX4,_,DECS W  ,_,-37.0
10200,A8KY2,_,DECS W  ,_,-37.0
10200,A8KY3,_,DECS W  ,_,-37.0
10200,A8KY7,_,DECS W  ,_,-37.0
10200,A8LA6,_,DEGC W  ,_,-25.0
10200,A8LE2,_,DECS W  ,_,-37.0
10200,A8LG7,_,DECS W  ,_,-37.0
10200,A8LG9,_,DECS W  ,_,-37.0
10200,A8LH7,_,DECS W  ,_,-37.0
10200,A8LK3,_,GBCS S  ,_,48.0
10200,A8LK5,_,ILCS    ,_,-37.0
10200,A8LK7,_,DECS W  ,_,-37.0
10200,A8LL4,_,DECS W  ,_,-37.0
10200,A8LL8,_,DECS W  ,_,-37.0
10200,A8LL9,_,DECS W  ,_,-37.0
10200,A8LN2,_,DECS W  ,_,-37.0
10200,A8LO9,_,NZCSVS  ,_,40.0
10200,A8LP6,_,DECS W  ,_,-37.0
10200,A8LW6,_,GBCS S  ,_,44.0
10200,A8LW8,_,DECS W  ,_,-37.0
10200,A8MA9,_,DECS W  ,_,-37.0
10200,A8MB5,_,DECS W  ,_,-37.0
10200,A8ME3,_,DECS W  ,_,-37.0
10200,A8ME4,_,DECS W  ,_,-37.0
10200,A8ME5,_,DECS W  ,_,-37.0
10200,A8ME6,_,DECS W  ,_,-37.0
10200,A8MG8,_,DECS W  ,_,-37.0
10200,A8MG9,_,DECS W  ,_,-37.0
10200,A8MH2,_,DECS W  ,_,-37.0
10200,A8MH7,_,USCS S  ,_,35.0
10200,A8MH9,_,USCSVS  ,_,40.0
10200,A8MI2,_,USCS S  ,_,35.0
10200,A8MJ4,_,DECS W  ,_,-37.0
10200,A8MM3,_,DECS W  ,_,-37.0
10200,A8MM4,_,DECS W  ,_,-37.0
10200,A8MQ9,_,DECS W  ,_,-37.0
10200,A8MV7,_,AUGC S  ,_,26.0
10200,A8MW6,_,DECS W  ,_,-37.0
10200,A8MW8,_,DECS W  ,_,-37.0
10200,A8MW9,_,DECS W  ,_,-37.0
10200,A8MX4,_,DECS W  ,_,-37.0
10200,A8MY4,_,USCS    ,_,-37.0
10200,A8NA3,_,DECS W  ,_,-37.0
10200,A8NF2,_,DECS W  ,_,-37.0
10200,A8NF9,_,DECS W  ,_,-37.0
10200,A8NG3,_,DECS W  ,_,-37.0
10200,A8NO6,_,DECS W  ,_,-37.0
10200,A8NO7,_,DECS W  ,_,-37.0
10200,A8NO8,_,DECS W  ,_,-37.0
10200,A8NO9,_,DECS W  ,_,-37.0
10200,A8NQ5,_,DECS W  ,_,-37.0
10200,A8NQ6,_,DECS W  ,_,-37.0
10200,A8NQ7,_,DECS W  ,_,-37.0
10200,A8NY9,_,DECS W  ,_,-37.0
10200,A8OA2,_,DECS W  ,_,-37.0
10200,A8OB5,_,DECS W  ,_,-37.0
10200,A8OF6,_,DECS W  ,_,-37.0
10200,A8OF7,_,DECS W  ,_,-37.0
10200,A8OF8,_,DECS W  ,_,-37.0
10200,A8OH4,_,DECS W  ,_,-37.0
10200,A8OH5,_,DECS W  ,_,-37.0
10200,A8OH7,_,DECS W  ,_,-37.0
10200,A8OK4,_,DECS W  ,_,-37.0
10200,A8OK5,_,DECS W  ,_,-37.0
10200,A8OK6,_,DECS W  ,_,-37.0
10200,A8OK7,_,DECS W  ,_,-37.0
10200,A8OO9,_,DECS W  ,_,-37.0
10200,A8OP7,_,DECS W  ,_,-37.0
10200,A8OU4,_,DECS W  ,_,-37.0
10200,A8OU5,_,DECS W  ,_,-37.0
10200,A8OY7,_,ZYCS    ,_,-37.0
10200,A8OY9,_,ZYCS    ,_,-37.0
10200,A8OZ4,_,ZYCS    ,_,-37.0
10200,A8OZ6,_,DECS W  ,_,-37.0
10200,A8PA7,_,DECS S  ,_,-37.0
10200,A8PA8,_,DECS W  ,_,-37.0
10200,A8PB2,_,DECS W  ,_,-37.0
10200,A8PC7,_,DECS W  ,_,-37.0
10200,A8PC8,_,DECS W  ,_,-37.0
10200,A8PC9,_,DECS W  ,_,-37.0
10200,A8PF5,_,DECS W  ,_,-37.0
10200,A8PF6,_,USBCSN  ,_,28.0
10200,A8PG7,_,DECS W  ,_,-37.0
10200,A8PG8,_,DECS W  ,_,-37.0
10200,A8PI5,_,DECS W  ,_,-37.0
10200,A8PK8,_,GBCS S  ,_,39.0
10200,A8PK9,_,GBCS S  ,_,39.0
10200,A8PQ3,_,USGT S  ,_,36.0
10200,A8PQ4,_,USGTSN  ,_,35.0
10200,A8PQ5,_,USGT S  ,_,41.0
10200,A8PQ6,_,USGT S  ,_,31.5
10200,A8PQ7,_,USGT S  ,_,-23.0
10200,A8PQ8,_,USGT S  ,_,38.0
10200,A8PS5,_,USCSSN  ,_,44.0
10200,A8PW8,_,DECS W  ,_,-37.0
10200,A8PX4,_,DECS W  ,_,-37.0
10200,A8PX5,_,DECS W  ,_,-37.0
10200,A8QJ5,_,USGC    ,_,-25.0
10200,A8QJ7,_,NLBCSLE ,_,53.0
10200,A8QL5,_,DECS W  ,_,-37.0
10200,A8QM9,_,DELT W  ,_,-38.0
10200,A8QR9,_,DECS W  ,_,-37.0
10200,A8QY2,_,NZCS S  ,_,35.8
10200,A8RE3,_,GBLT    ,_,-38.0
10200,A8RF9,_,DECS W  ,_,-37.0
10200,A8RH4,_,DECS W  ,_,-37.0
10200,A8RH6,_,DECS S  ,_,-37.0
10200,A8RH7,_,DECS W  ,_,-37.0
10200,A8RK9,_,DECS W  ,_,-37.0
10200,A8RL2,_,DECS W  ,_,-37.0
10200,A8RL3,_,DECS W  ,_,-37.0
10200,A8RL4,_,DECS W  ,_,-37.0
10200,A8RL5,_,DECS W  ,_,-37.0
10200,A8RU5,_,DECS W  ,_,-37.0
10200,A8RV6,_,DEBC W  ,_,-34.0
10200,A8RV7,_,DECS W  ,_,-37.0
10200,A8RV8,_,DECS W  ,_,-37.0
10200,A8RV9,_,DECS W  ,_,-37.0
10200,A8RW2,_,DEBC W  ,_,-34.0
10200,A8RW3,_,DECS W  ,_,-37.0
10200,A8RW4,_,DECS W  ,_,-37.0
10200,A8RW5,_,DECS S  ,_,-37.0
10200,A8SC4,_,DECS W  ,_,-37.0
10200,A8SD3,_,DECS W  ,_,-37.0
10200,A8SD4,_,DECS W  ,_,-37.0
10200,A8SE3,_,DECS W  ,_,-37.0
10200,A8SE8,_,DECS W  ,_,-37.0
10200,A8SF7,_,DECS W  ,_,-37.0
10200,A8SF8,_,DECS W  ,_,-37.0
10200,A8SF9,_,DECS W  ,_,-37.0
10200,A8SG2,_,DECS W  ,_,-37.0
10200,A8SG3,_,DECS S  ,_,-37.0
10200,A8SG4,_,DECS W  ,_,-37.0
10200,A8SI3,_,USCS S  ,_,42.0
10200,A8SI4,_,USCS    ,_,42.0
10200,A8SI9,_,USCS S  ,_,42.0
10200,A8SN2,_,NZCS S  ,_,29.5
10200,A8SN4,_,USCS    ,_,-37.0
10200,A8SN5,_,USCSSN  ,_,46.0
10200,A8SO7,_,DEBC W  ,_,-34.0
10200,A8SO8,_,DEBC W  ,_,-34.0
10200,A8SO9,_,DEBC W  ,_,-34.0
10200,A8SU4,_,DECS W  ,_,-37.0
10200,A8SU8,_,USBC S  ,_,28.0
10200,A8SW3,_,DECS W  ,_,-37.0
10200,A8SW4,_,DECS W  ,_,-37.0
10200,A8SZ3,_,DEBC W  ,_,-34.0
10200,A8SZ4,_,DEBC W  ,_,-34.0
10200,A8SZ5,_,DEBC W  ,_,-34.0
10200,A8SZ7,_,DECS W  ,_,-37.0
10200,A8TE5,_,USCSSN  ,_,37.4
10200,A8TF7,_,JPBCVS  ,_,29.7
10200,A8TG2,_,DECS W  ,_,-37.0
10200,A8TH7,_,DECS W  ,_,-37.0
10200,A8TI2,_,DECS W  ,_,-37.0
10200,A8TL8,_,DECS W  ,_,-37.0
10200,A8TL9,_,DECS W  ,_,-37.0
10200,A8TQ4,_,DECS W  ,_,-37.0
10200,A8TQ5,_,DECS W  ,_,-37.0
10200,A8TT4,_,USCS    ,_,-37.0
10200,A8UA9,_,DEBC W  ,_,-34.0
10200,A8UB3,_,DECS W  ,_,-37.0
10200,A8UC5,_,DECS W  ,_,-37.0
10200,A8UC6,_,DECS W  ,_,-37.0
10200,A8UD3,_,USMI S  ,_,-30.0
10200,A8UE4,_,DECS W  ,_,-37.0
10200,A8UE5,_,DECS W  ,_,-37.0
10200,A8UF9,_,USCS    ,_,-37.0
10200,A8UG6,_,DECS W  ,_,-37.0
10200,A8UG9,_,JPBCVS  ,_,20.5
10200,A8UJ3,_,DECS W  ,_,-37.0
10200,A8UL3,_,DECS W  ,_,-37.0
10200,A8UL4,_,DECS W  ,_,-37.0
10200,A8UL5,_,DECS W  ,_,-37.0
10200,A8UL6,_,DECS W  ,_,-37.0
10200,A8UN3,_,DECS W  ,_,-37.0
10200,A8UO3,_,DECS W  ,_,-37.0
10200,A8UQ2,_,DECS W  ,_,-37.0
10200,A8UQ3,_,DECS W  ,_,-37.0
10200,A8UT3,_,DECS W  ,_,-37.0
10200,A8UT6,_,DEBC W  ,_,-34.0
10200,A8UT7,_,DEBC W  ,_,-34.0
10200,A8UT8,_,DEBC W  ,_,-34.0
10200,A8UU2,_,DEBC W  ,_,-34.0
10200,A8UU3,_,DEBC W  ,_,-34.0
10200,A8UW9,_,DECS W  ,_,-37.0
10200,A8UX2,_,DECS W  ,_,-37.0
10200,A8UX5,_,DECS S  ,_,-37.0
10200,A8VB9,_,DEBC W  ,_,-34.0
10200,A8VC4,_,DECS W  ,_,-37.0
10200,A8VC5,_,DECS W  ,_,-37.0
10200,A8VC9,_,DEBC W  ,_,-34.0
10200,A8VD8,_,DECS W  ,_,-37.0
10200,A8VD9,_,DECS W  ,_,-37.0
10200,A8VE2,_,DECS W  ,_,-37.0
10200,A8VE3,_,DECS W  ,_,-37.0
10200,A8VF7,_,DECS W  ,_,-37.0
10200,A8VG3,_,DECS W  ,_,-37.0
10200,A8VG4,_,GBSV S  ,_,-25.0
10200,A8VG7,_,USLTSN  ,_,30.0
10200,A8VG8,_,USLTSN  ,_,36.0
10200,A8VG9,_,USBC A  ,_,24.0
10200,A8VH6,_,DECS W  ,_,-37.0
10200,A8VH7,_,DECS W  ,_,-37.0
10200,A8VJ2,_,AUGC S  ,_,28.0
10200,A8VK7,_,DECS W  ,_,-37.0
10200,A8VL6,_,DECS W  ,_,-37.0
10200,A8VL7,_,DECS S  ,_,-37.0
10200,A8VL8,_,USBC S  ,_,32.0
10200,A8VL9,_,USBC    ,_,-34.0
10200,A8VP3,_,GBCS S  ,_,45.0
10200,A8VV3,_,DEBC W  ,_,-34.0
10200,A8WI3,_,USMI S  ,_,30.0
10200,A8WP6,_,USRS S  ,_,35.4
10200,A8WS8,_,JPBC S  ,_,25.6
10200,A8XA3,_,DECS W  ,_,-37.0
10200,A8XD4,_,DEBC W  ,_,-34.0
10200,A8XD5,_,DEBC W  ,_,-34.0
10200,A8XT4,_,DECS W  ,_,-37.0
10200,A8XY2,_,DECS W  ,_,-37.0
10200,A8YD3,_,DECS W  ,_,-37.0
10200,A8YD8,_,JPRRVS  ,_,36.2
10200,A8YF5,_,DEBC W  ,_,-34.0
10200,A8YJ9,_,DECS S  ,_,-37.0
10200,A8YN2,_,DECS S  ,_,-37.0
10200,A8YN5,_,DECS W  ,_,-37.0
10200,A8YN6,_,DECS S  ,_,-37.0
10200,A8YN7,_,DECS W  ,_,-37.0
10200,A8ZA9,_,ZYBC    ,_,-34.0
10200,A8ZC2,_,JPRRVS  ,_,36.2
10200,A8ZE4,_,DECS W  ,_,-37.0
10200,A8ZJ6,_,JPRRVS  ,_,44.9
10200,A8ZP9,_,DECS W  ,_,-37.0
10200,A8ZR3,_,PLGC A  ,_,21.0
10200,A8ZS7,_,DECS S  ,_,-37.0
10200,A8ZU9,_,DECS S  ,_,-37.0
10200,A8ZV2,_,DECS S  ,_,-37.0
10200,A8ZV8,_,DECS W  ,_,-37.0
10200,ABCP5,_,DECS W  ,_,-37.0
10200,AMOHK01,_,HKCS    ,_,48.2
10200,AMOHK02,_,HKCS    ,_,-37.0
10200,AMOUK01,_,GBRV S  ,_,22.4
10200,AMOUK02,_,GBRF S  ,_,-30.0
10200,AMOUK03,_,GBRF S  ,_,-30.0
10200,AMOUK04,_,GBRF S  ,_,-30.0
10200,AMOUK06,_,GBSV    ,_,-25.0
10200,AMOUK09,_,GBRV S  ,_,-18.0
10200,AMOUK11,_,GBRF S  ,_,-30.0
10200,AMOUK12,_,GBRF S  ,_,-30.0
10200,AMOUK13,_,GBSV S  ,_,-25.0
10200,AMOUK14,_,GBRF S  ,_,-30.0
10200,AMOUK15,_,GBGC S  ,_,28.0
10200,AMOUK16,_,GBRF S  ,_,-30.0
10200,AMOUK17,_,GBRV S  ,_,18.0
10200,AMOUK19,_,GBRF S  ,_,-30.0
10200,AMOUK20,_,GBMS S  ,_,-30.0
10200,AMOUK21,_,GBRF S  ,_,-30.0
10200,AMOUK23,_,GBCG S  ,_,-20.0
10200,AMOUK24,_,GBFE    ,_,-34.0
10200,AMOUK25,_,GBCG S  ,_,-20.0
10200,AMOUK26,_,GBRR S  ,_,-30.0
10200,AMOUK27,_,GBRF S  ,_,-30.0
10200,AMOUK28,_,GBRR S  ,_,-30.0
10200,AMOUK29,_,GBSV S  ,_,-25.0
10200,AMOUK30,_,GBRF S  ,_,-30.0
10200,AMOUK32,_,GBFE S  ,_,-34.0
10200,AMOUK33,_,GBPS S  ,_,-45.0
10200,AMOUK35,_,GBSV    ,_,-25.0
10200,AMOUK36,_,GBSV    ,_,-25.0
10200,AMOUK40,_,GBRV S  ,_,20.0
10200,AMOUK42,_,GBRV S  ,_,-18.0
10200,AMOUK43,_,GBRF S  ,_,-30.0
10200,AMOUK44,_,GBRF S  ,_,-30.0
10200,AMOUK45,_,GBRV S  ,_,30.6
10200,AMOUK47,_,GBMS S  ,_,-30.0
10200,AMOUK49,_,GBRF S  ,_,-30.0
10200,AMOUK54,_,GBRR S  ,_,23.0
10200,AMOUK55,_,GBRR S  ,_,35.6
10200,AMOUK56,_,GBRR S  ,_,35.1
10200,AMOUK57,_,GBRF S  ,_,-30.0
10200,AMOUK59,_,GBRV    ,_,-18.0
10200,AMOUK60,_,GBRF S  ,_,-30.0
10200,AMOUK63,_,GBRF S  ,_,-30.0
10200,ASES01,_,ESSV S  ,_,29.1
10200,ATAIR,_,DECS W  ,_,-37.0
10200,ATCR,_,INGC W  ,_,-25.0
10200,ATGH,_,INRF W  ,_,-30.0
10200,ATIL,_,INMV W  ,_,-30.0
